tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate
011,00000000,00205310,00000000,010,00662644,00000000,00000000,001024,000,000,00000008,00103585,01,0000005608896396,00000000,00000000,004,002,016,016,1
012,00000000,00205637,00000000,010,00661385,00000000,00000000,001024,000,000,00000008,00103766,01,0000005822803473,00000000,00000000,004,002,016,016,1
013,00000000,00205741,00000000,010,00654076,00000000,00000000,001024,000,000,00000008,00103451,01,0000005797430011,00000000,00000000,004,002,016,016,1
014,00000000,00206468,00000000,010,00657526,00000000,00000000,001024,000,000,00000008,00103769,01,0000005712558457,00000000,00000000,004,002,016,016,1
015,00000000,00201213,00000000,010,00645191,00000000,00000000,001024,000,000,00000008,00101273,01,0000001995943908,00000000,00000000,004,002,016,016,1
000,00000000,00140348,00179030,010,00463900,00000000,00000000,001024,001,000,00000008,00070985,01,0000004661173485,00000000,00000000,004,002,016,016,1
001,00000000,00140748,00160507,010,00469012,00000000,00000000,001024,001,000,00000008,00071026,01,0000004634921203,00000000,00000000,004,002,016,016,1
002,00000000,00141168,00136373,010,00468164,00000000,00000000,001024,001,000,00000008,00071259,01,0000004645264271,00000000,00000000,004,002,016,016,1
003,00000000,00141333,00163043,010,00468822,00000000,00000000,001024,001,000,00000008,00071405,01,0000004492434302,00000000,00000000,004,002,016,016,1
004,00000000,00141852,00113112,010,00467754,00000000,00000000,001024,001,000,00000008,00071621,01,0000004726845706,00000000,00000000,004,002,016,016,1
005,00000000,00141812,00162866,010,00466926,00000000,00000000,001024,001,000,00000008,00071404,01,0000004666769432,00000000,00000000,004,002,016,016,1
006,00000000,00140690,00112933,010,00467479,00000000,00000000,001024,001,000,00000008,00070797,01,0000004640438018,00000000,00000000,004,002,016,016,1
007,00000000,00141812,00111949,010,00467773,00000000,00000000,001024,001,000,00000008,00071429,01,0000004654759932,00000000,00000000,004,002,016,016,1
008,00000000,00141739,00000000,010,00470940,00000000,00000000,001024,001,000,00000008,00071524,01,0000004659684170,00000000,00000000,004,002,016,016,1
009,00000000,00143899,00000000,010,00471797,00000000,00000000,001024,001,000,00000008,00072348,01,0000004461367558,00000000,00000000,004,002,016,016,1
010,00000000,00141614,00000000,010,00464240,00000000,00000000,001024,001,000,00000008,00071372,01,0000004577952332,00000000,00000000,004,002,016,016,1
011,00000000,00143067,00000000,010,00469451,00000000,00000000,001024,001,000,00000008,00072112,01,0000004511834221,00000000,00000000,004,002,016,016,1
012,00000000,00139983,00000000,010,00463818,00000000,00000000,001024,001,000,00000008,00070518,01,0000004592999339,00000000,00000000,004,002,016,016,1
013,00000000,00140771,00000000,010,00465057,00000000,00000000,001024,001,000,00000008,00071004,01,0000004597250702,00000000,00000000,004,002,016,016,1
014,00000000,00142524,00000000,010,00465953,00000000,00000000,001024,001,000,00000008,00071710,01,0000004650745169,00000000,00000000,004,002,016,016,1
015,00000000,00137411,00000000,010,00453438,00000000,00000000,001024,001,000,00000008,00069299,01,0000001905014566,00000000,00000000,004,002,016,016,1
000,00000000,00129166,00163606,010,00404178,00000000,00000000,001024,002,000,00000008,00064766,01,0000009511554924,00000000,00000000,004,002,016,016,1
001,00000000,00130454,00145963,010,00405475,00000000,00000000,001024,002,000,00000008,00065399,01,0000009651676814,00000000,00000000,004,002,016,016,1
002,00000000,00129750,00124837,010,00406988,00000000,00000000,001024,002,000,00000008,00065237,01,0000009655547376,00000000,00000000,004,002,016,016,1
003,00000000,00129995,00148962,010,00400757,00000000,00000000,001024,002,000,00000008,00065119,01,0000009789706548,00000000,00000000,004,002,016,016,1
004,00000000,00130125,00103588,010,00407958,00000000,00000000,001024,002,000,00000008,00065454,01,0000009019437986,00000000,00000000,004,002,016,016,1
005,00000000,00129571,00149579,010,00402093,00000000,00000000,001024,002,000,00000008,00064983,01,0000009630246941,00000000,00000000,004,002,016,016,1
006,00000000,00130279,00103338,010,00402638,00000000,00000000,001024,002,000,00000008,00065061,01,0000009619546843,00000000,00000000,004,002,016,016,1
007,00000000,00130135,00102519,010,00402290,00000000,00000000,001024,002,000,00000008,00065223,01,0000009587899594,00000000,00000000,004,002,016,016,1
008,00000000,00129321,00000000,010,00399544,00000000,00000000,001024,002,000,00000008,00064837,01,0000009594623540,00000000,00000000,004,002,016,016,1
009,00000000,00129288,00000000,010,00401233,00000000,00000000,001024,002,000,00000008,00065057,01,0000007441761946,00000000,00000000,004,002,016,016,1
010,00000000,00129516,00000000,010,00400928,00000000,00000000,001024,002,000,00000008,00065178,01,0000009574416071,00000000,00000000,004,002,016,016,1
011,00000000,00129746,00000000,010,00401238,00000000,00000000,001024,002,000,00000008,00065046,01,0000009665313321,00000000,00000000,004,002,016,016,1
012,00000000,00130059,00000000,010,00398981,00000000,00000000,001024,002,000,00000008,00065155,01,0000009703101790,00000000,00000000,004,002,016,016,1
013,00000000,00129842,00000000,010,00400374,00000000,00000000,001024,002,000,00000008,00065332,01,0000009582781810,00000000,00000000,004,002,016,016,1
014,00000000,00129514,00000000,010,00402045,00000000,00000000,001024,002,000,00000008,00065330,01,0000009720069637,00000000,00000000,004,002,016,016,1
015,00000000,00130314,00000000,010,00397005,00000000,00000000,001024,002,000,00000008,00065215,01,0000009594633462,00000000,00000000,004,002,016,016,1
000,00000000,00129231,00162818,010,00403240,00000000,00000000,001024,003,000,00000008,00065023,01,0000009531351391,00000000,00000000,004,002,016,016,1
001,00000000,00128921,00146463,010,00404437,00000000,00000000,001024,003,000,00000008,00064661,01,0000009554500092,00000000,00000000,004,002,016,016,1
002,00000000,00129258,00124365,010,00405373,00000000,00000000,001024,003,000,00000008,00064856,01,0000009615628720,00000000,00000000,004,002,016,016,1
003,00000000,00129065,00148118,010,00403443,00000000,00000000,001024,003,000,00000008,00064735,01,0000009562661141,00000000,00000000,004,002,016,016,1
004,00000000,00129532,00103157,010,00401118,00000000,00000000,001024,003,000,00000008,00064761,01,0000009569437358,00000000,00000000,004,002,016,016,1
005,00000000,00129131,00147880,010,00402395,00000000,00000000,001024,003,000,00000008,00064742,01,0000009583750954,00000000,00000000,004,002,016,016,1
006,00000000,00129675,00103137,010,00404568,00000000,00000000,001024,003,000,00000008,00064995,01,0000009609431551,00000000,00000000,004,002,016,016,1
007,00000000,00128487,00101325,010,00403990,00000000,00000000,001024,003,000,00000008,00064774,01,0000009508358042,00000000,00000000,004,002,016,016,1
008,00000000,00129005,00000000,010,00403016,00000000,00000000,001024,003,000,00000008,00064735,01,0000009578672342,00000000,00000000,004,002,016,016,1
009,00000000,00129415,00000000,010,00400318,00000000,00000000,001024,003,000,00000008,00064878,01,0000009556511418,00000000,00000000,004,002,016,016,1
010,00000000,00128852,00000000,010,00402817,00000000,00000000,001024,003,000,00000008,00064867,01,0000009579884942,00000000,00000000,004,002,016,016,1
011,00000000,00129030,00000000,010,00401790,00000000,00000000,001024,003,000,00000008,00064912,01,0000009611917982,00000000,00000000,004,002,016,016,1
012,00000000,00129170,00000000,010,00402261,00000000,00000000,001024,003,000,00000008,00064986,01,0000009359675810,00000000,00000000,004,002,016,016,1
013,00000000,00128800,00000000,010,00403438,00000000,00000000,001024,003,000,00000008,00064510,01,0000009566741690,00000000,00000000,004,002,016,016,1
014,00000000,00128977,00000000,010,00402053,00000000,00000000,001024,003,000,00000008,00065026,01,0000009546722953,00000000,00000000,004,002,016,016,1
015,00000000,00128998,00000000,010,00399722,00000000,00000000,001024,003,000,00000008,00064802,01,0000009577903004,00000000,00000000,004,002,016,016,1
000,00000000,00125320,00157016,010,00401618,00000000,00000000,001024,000,001,00000008,00063385,01,0000003795440731,00000000,00000000,004,002,016,016,1
001,00000000,00127530,00125928,010,00405932,00000000,00000000,001024,000,001,00000008,00064330,01,0000003894563024,00000000,00000000,004,002,016,016,1
002,00000000,00127444,00131821,010,00406455,00000000,00000000,001024,000,001,00000008,00064543,01,0000003857922325,00000000,00000000,004,002,016,016,1
003,00000000,00126144,00135242,010,00404185,00000000,00000000,001024,000,001,00000008,00063953,01,0000003887600342,00000000,00000000,004,002,016,016,1
004,00000000,00124554,00173383,010,00397833,00000000,00000000,001024,000,001,00000008,00062531,01,0000003815437655,00000000,00000000,004,002,016,016,1
005,00000000,00126281,00104767,010,00402268,00000000,00000000,001024,000,001,00000008,00063968,01,0000003821684872,00000000,00000000,004,002,016,016,1
006,00000000,00125743,00098827,010,00402685,00000000,00000000,001024,000,001,00000008,00063746,01,0000003823670975,00000000,00000000,004,002,016,016,1
007,00000000,00126747,00092470,010,00402929,00000000,00000000,001024,000,001,00000008,00064064,01,0000003846368382,00000000,00000000,004,002,016,016,1
008,00000000,00127511,00000000,010,00405008,00000000,00000000,001024,000,001,00000008,00064311,01,0000003809182766,00000000,00000000,004,002,016,016,1
009,00000000,00125660,00000000,010,00399934,00000000,00000000,001024,000,001,00000008,00063319,01,0000003782569963,00000000,00000000,004,002,016,016,1
010,00000000,00127055,00000000,010,00402674,00000000,00000000,001024,000,001,00000008,00064165,01,0000003821266765,00000000,00000000,004,002,016,016,1
011,00000000,00126521,00000000,010,00404070,00000000,00000000,001024,000,001,00000008,00063916,01,0000003893697706,00000000,00000000,004,002,016,016,1
012,00000000,00127504,00000000,010,00403767,00000000,00000000,001024,000,001,00000008,00064033,01,0000003759035064,00000000,00000000,004,002,016,016,1
013,00000000,00125345,00000000,010,00397555,00000000,00000000,001024,000,001,00000008,00063231,01,0000003794980152,00000000,00000000,004,002,016,016,1
014,00000000,00121734,00000000,010,00390008,00000000,00000000,001024,000,001,00000008,00061650,01,0000001158744770,00000000,00000000,004,002,016,016,1
015,00000000,00126955,00000000,010,00407399,00000000,00000000,001024,000,001,00000008,00064309,01,0000003823228882,00000000,00000000,004,002,016,016,1
000,00000000,00187785,00233960,010,00535140,00000000,00000000,001024,001,001,00000008,00094611,01,0000005378718610,00000000,00000000,004,002,016,016,1
001,00000000,00188314,00187341,010,00541594,00000000,00000000,001024,001,001,00000008,00094878,01,0000005344884928,00000000,00000000,004,002,016,016,1
002,00000000,00188878,00195237,010,00538541,00000000,00000000,001024,001,001,00000008,00095148,01,0000005356826424,00000000,00000000,004,002,016,016,1
003,00000000,00189086,00201356,010,00538441,00000000,00000000,001024,001,001,00000008,00095124,01,0000005104108325,00000000,00000000,004,002,016,016,1
004,00000000,00189286,00257442,010,00540734,00000000,00000000,001024,001,001,00000008,00095238,01,0000005375750957,00000000,00000000,004,002,016,016,1
005,00000000,00188491,00156380,010,00540666,00000000,00000000,001024,001,001,00000008,00095195,01,0000005425807192,00000000,00000000,004,002,016,016,1
006,00000000,00188246,00146899,010,00536946,00000000,00000000,001024,001,001,00000008,00095030,01,0000005365823639,00000000,00000000,004,002,016,016,1
007,00000000,00188511,00138814,010,00537925,00000000,00000000,001024,001,001,00000008,00094870,01,0000005386205892,00000000,00000000,004,002,016,016,1
008,00000000,00188738,00000000,010,00539325,00000000,00000000,001024,001,001,00000008,00095024,01,0000005384188946,00000000,00000000,004,002,016,016,1
009,00000000,00188064,00000000,010,00536658,00000000,00000000,001024,001,001,00000008,00094546,01,0000005417946426,00000000,00000000,004,002,016,016,1
010,00000000,00188585,00000000,010,00535534,00000000,00000000,001024,001,001,00000008,00094993,01,0000005418917692,00000000,00000000,004,002,016,016,1
011,00000000,00188987,00000000,010,00541506,00000000,00000000,001024,001,001,00000008,00095178,01,0000005420885855,00000000,00000000,004,002,016,016,1
012,00000000,00190065,00000000,010,00538909,00000000,00000000,001024,001,001,00000008,00095623,01,0000005405372030,00000000,00000000,004,002,016,016,1
013,00000000,00187261,00000000,010,00536118,00000000,00000000,001024,001,001,00000008,00094144,01,0000005326113537,00000000,00000000,004,002,016,016,1
014,00000000,00184818,00000000,010,00526157,00000000,00000000,001024,001,001,00000008,00093124,01,0000001842573633,00000000,00000000,004,002,016,016,1
015,00000000,00188395,00000000,010,00536455,00000000,00000000,001024,001,001,00000008,00094703,01,0000005287320558,00000000,00000000,004,002,016,016,1
000,00000000,00119511,00148719,010,00349842,00000000,00000000,001024,002,001,00000008,00060037,01,0000008762157479,00000000,00000000,004,002,016,016,1
001,00000000,00119977,00118460,010,00346700,00000000,00000000,001024,002,001,00000008,00060081,01,0000008544890798,00000000,00000000,004,002,016,016,1
002,00000000,00119224,00123017,010,00346489,00000000,00000000,001024,002,001,00000008,00059724,01,0000008756164145,00000000,00000000,004,002,016,016,1
003,00000000,00118857,00127106,010,00348607,00000000,00000000,001024,002,001,00000008,00060021,01,0000008718899607,00000000,00000000,004,002,016,016,1
004,00000000,00118782,00163456,010,00347974,00000000,00000000,001024,002,001,00000008,00059997,01,0000008775868961,00000000,00000000,004,002,016,016,1
005,00000000,00118814,00098564,010,00349283,00000000,00000000,001024,002,001,00000008,00059482,01,0000008177277728,00000000,00000000,004,002,016,016,1
006,00000000,00118896,00092364,010,00348694,00000000,00000000,001024,002,001,00000008,00060063,01,0000008764514009,00000000,00000000,004,002,016,016,1
007,00000000,00120047,00087172,010,00348623,00000000,00000000,001024,002,001,00000008,00059742,01,0000008811377367,00000000,00000000,004,002,016,016,1
008,00000000,00119606,00000000,010,00346421,00000000,00000000,001024,002,001,00000008,00060179,01,0000008744913608,00000000,00000000,004,002,016,016,1
009,00000000,00119306,00000000,010,00347419,00000000,00000000,001024,002,001,00000008,00059794,01,0000008746961823,00000000,00000000,004,002,016,016,1
010,00000000,00119921,00000000,010,00344542,00000000,00000000,001024,002,001,00000008,00059911,01,0000008720977649,00000000,00000000,004,002,016,016,1
011,00000000,00119256,00000000,010,00341517,00000000,00000000,001024,002,001,00000008,00059721,01,0000008753917263,00000000,00000000,004,002,016,016,1
012,00000000,00119090,00000000,010,00346751,00000000,00000000,001024,002,001,00000008,00059616,01,0000008732452298,00000000,00000000,004,002,016,016,1
013,00000000,00119421,00000000,010,00346139,00000000,00000000,001024,002,001,00000008,00060088,01,0000008718221045,00000000,00000000,004,002,016,016,1
014,00000000,00120016,00000000,010,00346897,00000000,00000000,001024,002,001,00000008,00060109,01,0000008776538935,00000000,00000000,004,002,016,016,1
015,00000000,00119543,00000000,010,00344592,00000000,00000000,001024,002,001,00000008,00060293,01,0000008716235000,00000000,00000000,004,002,016,016,1
000,00000000,00119880,00149173,010,00351977,00000000,00000000,001024,003,001,00000008,00060198,01,0000008590400328,00000000,00000000,004,002,016,016,1
001,00000000,00120247,00119841,010,00350300,00000000,00000000,001024,003,001,00000008,00060465,01,0000008825270750,00000000,00000000,004,002,016,016,1
002,00000000,00119561,00124253,010,00351215,00000000,00000000,001024,003,001,00000008,00059846,01,0000007870566268,00000000,00000000,004,002,016,016,1
003,00000000,00120518,00128159,010,00350861,00000000,00000000,001024,003,001,00000008,00060593,01,0000008375694127,00000000,00000000,004,002,016,016,1
004,00000000,00120429,00163962,010,00345201,00000000,00000000,001024,003,001,00000008,00060318,01,0000008745731024,00000000,00000000,004,002,016,016,1
005,00000000,00120453,00099199,010,00347972,00000000,00000000,001024,003,001,00000008,00060310,01,0000008462400889,00000000,00000000,004,002,016,016,1
006,00000000,00120197,00093247,010,00348718,00000000,00000000,001024,003,001,00000008,00060260,01,0000008523539532,00000000,00000000,004,002,016,016,1
007,00000000,00120327,00087875,010,00347992,00000000,00000000,001024,003,001,00000008,00060534,01,0000008798782461,00000000,00000000,004,002,016,016,1
008,00000000,00119294,00000000,010,00347798,00000000,00000000,001024,003,001,00000008,00060013,01,0000008859310613,00000000,00000000,004,002,016,016,1
009,00000000,00120963,00000000,010,00348368,00000000,00000000,001024,003,001,00000008,00060692,01,0000008849146023,00000000,00000000,004,002,016,016,1
010,00000000,00120455,00000000,010,00344775,00000000,00000000,001024,003,001,00000008,00060557,01,0000008327497129,00000000,00000000,004,002,016,016,1
011,00000000,00120431,00000000,010,00348066,00000000,00000000,001024,003,001,00000008,00060291,01,0000008859118731,00000000,00000000,004,002,016,016,1
012,00000000,00120321,00000000,010,00348090,00000000,00000000,001024,003,001,00000008,00060146,01,0000008487107177,00000000,00000000,004,002,016,016,1
013,00000000,00120517,00000000,010,00348088,00000000,00000000,001024,003,001,00000008,00060580,01,0000008805659107,00000000,00000000,004,002,016,016,1
014,00000000,00121277,00000000,010,00347028,00000000,00000000,001024,003,001,00000008,00060702,01,0000008361746447,00000000,00000000,004,002,016,016,1
015,00000000,00120234,00000000,010,00341711,00000000,00000000,001024,003,001,00000008,00060204,01,0000008320713587,00000000,00000000,004,002,016,016,1
000,00000000,00203544,00238180,010,00679174,00000000,00000000,001024,000,002,00000008,00102548,01,0000005757764022,00000000,00000000,004,002,016,016,1
001,00000000,00204354,00232038,010,00676728,00000000,00000000,001024,000,002,00000008,00102966,01,0000005800619454,00000000,00000000,004,002,016,016,1
002,00000000,00205030,00193975,010,00683370,00000000,00000000,001024,000,002,00000008,00103469,01,0000005950814604,00000000,00000000,004,002,016,016,1
003,00000000,00203336,00251367,010,00677873,00000000,00000000,001024,000,002,00000008,00102863,01,0000005816988087,00000000,00000000,004,002,016,016,1
004,00000000,00203589,00183239,010,00675700,00000000,00000000,001024,000,002,00000008,00102753,01,0000005810347471,00000000,00000000,004,002,016,016,1
005,00000000,00205298,00230983,010,00681633,00000000,00000000,001024,000,002,00000008,00103481,01,0000005887591790,00000000,00000000,004,002,016,016,1
006,00000000,00204060,00169376,010,00678516,00000000,00000000,001024,000,002,00000008,00102814,01,0000005891066221,00000000,00000000,004,002,016,016,1
007,00000000,00203501,00143656,010,00680195,00000000,00000000,001024,000,002,00000008,00102533,01,0000005914492835,00000000,00000000,004,002,016,016,1
008,00000000,00203387,00000000,010,00671816,00000000,00000000,001024,000,002,00000008,00102357,01,0000005885775434,00000000,00000000,004,002,016,016,1
009,00000000,00204033,00000000,010,00674501,00000000,00000000,001024,000,002,00000008,00102607,01,0000005760735220,00000000,00000000,004,002,016,016,1
010,00000000,00204593,00000000,010,00674049,00000000,00000000,001024,000,002,00000008,00102944,01,0000005829141478,00000000,00000000,004,002,016,016,1
011,00000000,00204714,00000000,010,00681990,00000000,00000000,001024,000,002,00000008,00103315,01,0000005907850283,00000000,00000000,004,002,016,016,1
012,00000000,00203711,00000000,010,00675208,00000000,00000000,001024,000,002,00000008,00102806,01,0000005889722970,00000000,00000000,004,002,016,016,1
013,00000000,00203325,00000000,010,00674864,00000000,00000000,001024,000,002,00000008,00102219,01,0000005816654881,00000000,00000000,004,002,016,016,1
014,00000000,00203907,00000000,010,00674166,00000000,00000000,001024,000,002,00000008,00102637,01,0000005764205757,00000000,00000000,004,002,016,016,1
015,00000000,00199962,00000000,010,00660732,00000000,00000000,001024,000,002,00000008,00100502,01,0000001745606483,00000000,00000000,004,002,016,016,1
000,00000000,00144816,00169153,010,00492871,00000000,00000000,001024,001,002,00000008,00073108,01,0000004773999212,00000000,00000000,004,002,016,016,1
001,00000000,00146119,00165002,010,00497048,00000000,00000000,001024,001,002,00000008,00073544,01,0000004611340499,00000000,00000000,004,002,016,016,1
002,00000000,00145540,00138536,010,00492302,00000000,00000000,001024,001,002,00000008,00073490,01,0000004811345910,00000000,00000000,004,002,016,016,1
003,00000000,00147179,00180545,010,00499110,00000000,00000000,001024,001,002,00000008,00074047,01,0000004836487448,00000000,00000000,004,002,016,016,1
004,00000000,00145290,00130993,010,00489896,00000000,00000000,001024,001,002,00000008,00073091,01,0000004909971120,00000000,00000000,004,002,016,016,1
005,00000000,00145100,00165259,010,00491393,00000000,00000000,001024,001,002,00000008,00072563,01,0000004859844122,00000000,00000000,004,002,016,016,1
006,00000000,00145177,00120962,010,00495125,00000000,00000000,001024,001,002,00000008,00073467,01,0000004825826118,00000000,00000000,004,002,016,016,1
007,00000000,00146261,00101860,010,00493241,00000000,00000000,001024,001,002,00000008,00073545,01,0000004848423575,00000000,00000000,004,002,016,016,1
008,00000000,00144436,00000000,010,00494201,00000000,00000000,001024,001,002,00000008,00073028,01,0000004780310594,00000000,00000000,004,002,016,016,1
009,00000000,00146360,00000000,010,00497697,00000000,00000000,001024,001,002,00000008,00073498,01,0000004869130757,00000000,00000000,004,002,016,016,1
010,00000000,00144401,00000000,010,00495850,00000000,00000000,001024,001,002,00000008,00073051,01,0000004865243815,00000000,00000000,004,002,016,016,1
011,00000000,00145207,00000000,010,00500569,00000000,00000000,001024,001,002,00000008,00073350,01,0000004941674766,00000000,00000000,004,002,016,016,1
012,00000000,00145104,00000000,010,00494811,00000000,00000000,001024,001,002,00000008,00073391,01,0000004818544569,00000000,00000000,004,002,016,016,1
013,00000000,00142458,00000000,010,00484217,00000000,00000000,001024,001,002,00000008,00071980,01,0000001616554491,00000000,00000000,004,002,016,016,1
014,00000000,00145986,00000000,010,00491358,00000000,00000000,001024,001,002,00000008,00073278,01,0000004852461209,00000000,00000000,004,002,016,016,1
015,00000000,00146171,00000000,010,00499653,00000000,00000000,001024,001,002,00000008,00073879,01,0000004768213616,00000000,00000000,004,002,016,016,1
000,00000000,00130102,00149935,010,00415581,00000000,00000000,001024,002,002,00000008,00065272,01,0000009670949890,00000000,00000000,004,002,016,016,1
001,00000000,00129415,00145924,010,00420080,00000000,00000000,001024,002,002,00000008,00065029,01,0000009726504959,00000000,00000000,004,002,016,016,1
002,00000000,00129356,00122931,010,00419543,00000000,00000000,001024,002,002,00000008,00064787,01,0000009680961987,00000000,00000000,004,002,016,016,1
003,00000000,00129169,00159490,010,00419295,00000000,00000000,001024,002,002,00000008,00064819,01,0000009704542198,00000000,00000000,004,002,016,016,1
004,00000000,00129050,00116294,010,00418434,00000000,00000000,001024,002,002,00000008,00064754,01,0000009760280779,00000000,00000000,004,002,016,016,1
005,00000000,00129098,00147006,010,00418543,00000000,00000000,001024,002,002,00000008,00064773,01,0000009682850550,00000000,00000000,004,002,016,016,1
006,00000000,00128490,00107489,010,00424316,00000000,00000000,001024,002,002,00000008,00064807,01,0000009704438039,00000000,00000000,004,002,016,016,1
007,00000000,00129851,00090706,010,00421690,00000000,00000000,001024,002,002,00000008,00065121,01,0000009707298553,00000000,00000000,004,002,016,016,1
008,00000000,00129282,00000000,010,00421688,00000000,00000000,001024,002,002,00000008,00064863,01,0000009716873157,00000000,00000000,004,002,016,016,1
009,00000000,00129522,00000000,010,00419011,00000000,00000000,001024,002,002,00000008,00065182,01,0000009712354554,00000000,00000000,004,002,016,016,1
010,00000000,00129207,00000000,010,00421045,00000000,00000000,001024,002,002,00000008,00064991,01,0000009773512774,00000000,00000000,004,002,016,016,1
011,00000000,00129758,00000000,010,00424384,00000000,00000000,001024,002,002,00000008,00065156,01,0000009430765577,00000000,00000000,004,002,016,016,1
012,00000000,00129910,00000000,010,00420208,00000000,00000000,001024,002,002,00000008,00065328,01,0000009702905443,00000000,00000000,004,002,016,016,1
013,00000000,00128679,00000000,010,00423035,00000000,00000000,001024,002,002,00000008,00064521,01,0000009718688294,00000000,00000000,004,002,016,016,1
014,00000000,00129823,00000000,010,00424561,00000000,00000000,001024,002,002,00000008,00065042,01,0000009444290049,00000000,00000000,004,002,016,016,1
015,00000000,00129847,00000000,010,00421250,00000000,00000000,001024,002,002,00000008,00065330,01,0000009748536342,00000000,00000000,004,002,016,016,1
000,00000000,00128849,00149951,010,00420692,00000000,00000000,001024,003,002,00000008,00064674,01,0000009132468924,00000000,00000000,004,002,016,016,1
001,00000000,00129195,00145923,010,00423369,00000000,00000000,001024,003,002,00000008,00064951,01,0000009183019023,00000000,00000000,004,002,016,016,1
002,00000000,00129507,00122779,010,00422778,00000000,00000000,001024,003,002,00000008,00064925,01,0000009711255799,00000000,00000000,004,002,016,016,1
003,00000000,00129861,00159839,010,00424954,00000000,00000000,001024,003,002,00000008,00065051,01,0000009734639251,00000000,00000000,004,002,016,016,1
004,00000000,00129639,00115466,010,00419487,00000000,00000000,001024,003,002,00000008,00064858,01,0000008676299066,00000000,00000000,004,002,016,016,1
005,00000000,00128418,00146659,010,00423406,00000000,00000000,001024,003,002,00000008,00064607,01,0000008921565336,00000000,00000000,004,002,016,016,1
006,00000000,00128842,00106583,010,00418532,00000000,00000000,001024,003,002,00000008,00064846,01,0000008644172101,00000000,00000000,004,002,016,016,1
007,00000000,00128832,00090371,010,00419959,00000000,00000000,001024,003,002,00000008,00064839,01,0000009654574779,00000000,00000000,004,002,016,016,1
008,00000000,00130072,00000000,010,00422345,00000000,00000000,001024,003,002,00000008,00065173,01,0000009719628950,00000000,00000000,004,002,016,016,1
009,00000000,00128884,00000000,010,00416947,00000000,00000000,001024,003,002,00000008,00064640,01,0000008648783104,00000000,00000000,004,002,016,016,1
010,00000000,00128801,00000000,010,00419023,00000000,00000000,001024,003,002,00000008,00064799,01,0000009634519052,00000000,00000000,004,002,016,016,1
011,00000000,00128741,00000000,010,00418408,00000000,00000000,001024,003,002,00000008,00064572,01,0000009774199621,00000000,00000000,004,002,016,016,1
012,00000000,00128709,00000000,010,00420283,00000000,00000000,001024,003,002,00000008,00064550,01,0000009256926516,00000000,00000000,004,002,016,016,1
013,00000000,00129623,00000000,010,00421245,00000000,00000000,001024,003,002,00000008,00064917,01,0000009283801034,00000000,00000000,004,002,016,016,1
014,00000000,00130217,00000000,010,00418250,00000000,00000000,001024,003,002,00000008,00065109,01,0000009738924349,00000000,00000000,004,002,016,016,1
015,00000000,00129692,00000000,010,00417895,00000000,00000000,001024,003,002,00000008,00065060,01,0000009155992444,00000000,00000000,004,002,016,016,1
